t_ms,t_s,sweep_index,run_name,segment,pwm_us,raw_count,tared_count,force_N,battery_voltage_V,battery_current_A,battery_remaining_pct,battery_age_ms,mavlink_total_packets,mavlink_sys_status_packets,mavlink_bad_frames,phase,step_index,direction
6885,6.885,1,global_1000_2000,1,1025,-121401.000,136.078,0.003216,12.196,,-1,9,127,14,3,sweep,1,up
6906,6.906,1,global_1000_2000,1,1025,-121440.000,97.078,0.002294,12.196,,-1,31,128,14,3,sweep,1,up
6917,6.917,1,global_1000_2000,1,1025,-121556.000,-18.922,-0.000447,12.196,,-1,42,128,14,3,sweep,1,up
6940,6.940,1,global_1000_2000,1,1025,-121469.000,68.078,0.001609,12.196,,-1,65,128,14,3,sweep,1,up
6963,6.963,1,global_1000_2000,1,1025,-121526.000,11.078,0.000262,12.196,,-1,88,128,14,3,sweep,1,up
6987,6.987,1,global_1000_2000,1,1025,-121351.000,186.078,0.004397,12.196,,-1,112,128,14,3,sweep,1,up
6998,6.998,1,global_1000_2000,1,1025,-121284.000,253.078,0.005980,12.196,,-1,123,128,14,3,sweep,1,up
7021,7.021,1,global_1000_2000,1,1025,-121340.000,197.078,0.004657,12.196,,-1,146,128,14,3,sweep,1,up
7044,7.044,1,global_1000_2000,1,1025,-121530.000,7.078,0.000167,12.196,,-1,169,128,14,3,sweep,1,up
7067,7.067,1,global_1000_2000,1,1025,-121616.000,-78.922,-0.001865,12.196,,-1,192,128,14,3,sweep,1,up
7079,7.079,1,global_1000_2000,1,1025,-121571.000,-33.922,-0.000802,12.196,,-1,204,128,14,3,sweep,1,up
7102,7.102,1,global_1000_2000,1,1025,-121506.000,31.078,0.000734,12.196,,-1,227,128,14,3,sweep,1,up
7125,7.125,1,global_1000_2000,1,1025,-121408.000,129.078,0.003050,12.196,,-1,250,128,14,3,sweep,1,up
7148,7.148,1,global_1000_2000,1,1025,-121566.000,-28.922,-0.000683,12.196,,-1,273,128,14,3,sweep,1,up
7171,7.171,1,global_1000_2000,1,1025,-121365.000,172.078,0.004066,12.196,,-1,296,128,14,3,sweep,1,up
7182,7.182,1,global_1000_2000,1,1025,-121406.000,131.078,0.003097,12.196,,-1,307,128,14,3,sweep,1,up
7205,7.205,1,global_1000_2000,1,1025,-121552.000,-14.922,-0.000353,12.196,,-1,330,128,14,3,sweep,1,up
7229,7.229,1,global_1000_2000,1,1025,-121606.000,-68.922,-0.001629,12.196,,-1,354,128,14,3,sweep,1,up
7252,7.252,1,global_1000_2000,1,1025,-121408.000,129.078,0.003050,12.196,,-1,377,128,14,3,sweep,1,up
7263,7.263,1,global_1000_2000,1,1025,-121451.000,86.078,0.002034,12.196,,-1,388,128,14,3,sweep,1,up
7286,7.286,1,global_1000_2000,1,1025,-121474.000,63.078,0.001491,12.196,,-1,411,128,14,3,sweep,1,up
7309,7.309,1,global_1000_2000,1,1025,-121508.000,29.078,0.000687,12.196,,-1,434,128,14,3,sweep,1,up
7332,7.332,1,global_1000_2000,1,1025,-121534.000,3.078,0.000073,12.196,,-1,457,128,14,3,sweep,1,up
7345,7.345,1,global_1000_2000,1,1025,-121555.000,-17.922,-0.000423,12.196,,-1,469,128,14,3,sweep,1,up
7368,7.368,1,global_1000_2000,1,1025,-121325.000,212.078,0.005011,12.146,,-1,6,134,15,3,sweep,1,up
7390,7.390,1,global_1000_2000,1,1025,-121431.000,106.078,0.002507,12.146,,-1,28,134,15,3,sweep,1,up
7413,7.413,1,global_1000_2000,1,1025,-121549.000,-11.922,-0.000282,12.146,,-1,51,134,15,3,sweep,1,up
7633,7.633,1,global_1000_2000,2,1050,-120937.000,600.078,0.014180,12.146,,-1,270,134,15,3,sweep,2,up
7655,7.655,1,global_1000_2000,2,1050,-120731.000,806.078,0.019048,12.146,,-1,293,134,15,3,sweep,2,up
7666,7.666,1,global_1000_2000,2,1050,-120615.000,922.078,0.021789,12.146,,-1,304,134,15,3,sweep,2,up
7690,7.690,1,global_1000_2000,2,1050,-120951.000,586.078,0.013849,12.146,,-1,328,134,15,3,sweep,2,up
7713,7.713,1,global_1000_2000,2,1050,-120092.000,1445.078,0.034147,12.146,,-1,351,134,15,3,sweep,2,up
7759,7.759,1,global_1000_2000,2,1050,-120253.000,1284.078,0.030343,12.146,,-1,397,134,15,3,sweep,2,up
7782,7.782,1,global_1000_2000,2,1050,-119908.000,1629.078,0.038495,12.146,,-1,420,134,15,3,sweep,2,up
7805,7.805,1,global_1000_2000,2,1050,-121637.000,-99.922,-0.002361,12.146,,-1,443,134,15,3,sweep,2,up
7816,7.816,1,global_1000_2000,2,1050,-121115.000,422.078,0.009974,12.146,,-1,454,134,15,3,sweep,2,up
7840,7.840,1,global_1000_2000,2,1050,-120751.000,786.078,0.018575,12.146,,-1,478,135,15,3,sweep,2,up
7863,7.863,1,global_1000_2000,2,1050,-117139.000,4398.078,0.103927,12.146,,-1,501,139,15,3,sweep,2,up
7887,7.887,1,global_1000_2000,2,1050,-123678.000,-2140.922,-0.050590,12.162,,-1,12,145,16,3,sweep,2,up
7897,7.897,1,global_1000_2000,2,1050,-117374.000,4163.078,0.098374,12.162,,-1,22,145,16,3,sweep,2,up
7920,7.920,1,global_1000_2000,2,1050,-123647.000,-2109.922,-0.049858,12.162,,-1,45,145,16,3,sweep,2,up
7943,7.943,1,global_1000_2000,2,1050,-117069.000,4468.078,0.105581,12.162,,-1,68,145,16,3,sweep,2,up
7966,7.966,1,global_1000_2000,2,1050,-118842.000,2695.078,0.063685,12.162,,-1,91,145,16,3,sweep,2,up
7989,7.989,1,global_1000_2000,2,1050,-121107.000,430.078,0.010163,12.162,,-1,114,145,16,3,sweep,2,up
8001,8.001,1,global_1000_2000,2,1050,-119320.000,2217.078,0.052390,12.162,,-1,126,145,16,3,sweep,2,up
8024,8.024,1,global_1000_2000,2,1050,-119071.000,2466.078,0.058273,12.162,,-1,149,145,16,3,sweep,2,up
8047,8.047,1,global_1000_2000,2,1050,-119279.000,2258.078,0.053358,12.162,,-1,172,145,16,3,sweep,2,up
8058,8.058,1,global_1000_2000,2,1050,-117507.000,4030.078,0.095231,12.162,,-1,183,145,16,3,sweep,2,up
8081,8.081,1,global_1000_2000,2,1050,-118866.000,2671.078,0.063118,12.162,,-1,206,145,16,3,sweep,2,up
8104,8.104,1,global_1000_2000,2,1050,-120966.000,571.078,0.013495,12.162,,-1,229,145,16,3,sweep,2,up
8128,8.128,1,global_1000_2000,2,1050,-118915.000,2622.078,0.061960,12.162,,-1,253,145,16,3,sweep,2,up
8139,8.139,1,global_1000_2000,2,1050,-118997.000,2540.078,0.060022,12.162,,-1,264,145,16,3,sweep,2,up
8162,8.162,1,global_1000_2000,2,1050,-118886.000,2651.078,0.062645,12.162,,-1,287,145,16,3,sweep,2,up
8185,8.185,1,global_1000_2000,2,1050,-120836.000,701.078,0.016566,12.162,,-1,310,145,16,3,sweep,2,up
8208,8.208,1,global_1000_2000,2,1050,-118891.000,2646.078,0.062527,12.162,,-1,333,145,16,3,sweep,2,up
8220,8.220,1,global_1000_2000,2,1050,-119797.000,1740.078,0.041118,12.162,,-1,345,145,16,3,sweep,2,up
8243,8.243,1,global_1000_2000,2,1050,-118980.000,2557.078,0.060424,12.162,,-1,368,145,16,3,sweep,2,up
8266,8.266,1,global_1000_2000,2,1050,-120379.000,1158.078,0.027365,12.162,,-1,391,145,16,3,sweep,2,up
8278,8.278,1,global_1000_2000,2,1050,-117754.000,3783.078,0.089394,12.162,,-1,403,145,16,3,sweep,2,up
8300,8.300,1,global_1000_2000,2,1050,-119312.000,2225.078,0.052579,12.162,,-1,425,145,16,3,sweep,2,up
8323,8.323,1,global_1000_2000,2,1050,-119181.000,2356.078,0.055674,12.162,,-1,448,145,16,3,sweep,2,up
8348,8.348,1,global_1000_2000,2,1050,-119671.000,1866.078,0.044095,12.107,,-1,1,146,17,3,sweep,2,up
8372,8.372,1,global_1000_2000,2,1050,-119871.000,1666.078,0.039369,12.107,,-1,25,151,17,3,sweep,2,up
8393,8.393,1,global_1000_2000,2,1050,-118579.000,2958.078,0.069899,12.107,,-1,46,151,17,3,sweep,2,up
8404,8.404,1,global_1000_2000,2,1050,-118904.000,2633.078,0.062220,12.107,,-1,57,151,17,3,sweep,2,up
8427,8.427,1,global_1000_2000,2,1050,-119078.000,2459.078,0.058108,12.107,,-1,80,151,17,3,sweep,2,up
8450,8.450,1,global_1000_2000,2,1050,-119836.000,1701.078,0.040197,12.107,,-1,103,151,17,3,sweep,2,up
8473,8.473,1,global_1000_2000,2,1050,-119267.000,2270.078,0.053642,12.107,,-1,126,151,17,3,sweep,2,up
8485,8.485,1,global_1000_2000,2,1050,-118613.000,2924.078,0.069096,12.107,,-1,138,151,17,3,sweep,2,up
8508,8.508,1,global_1000_2000,2,1050,-118340.000,3197.078,0.075547,12.107,,-1,161,151,17,3,sweep,2,up
8531,8.531,1,global_1000_2000,2,1050,-119196.000,2341.078,0.055320,12.107,,-1,184,151,17,3,sweep,2,up
8554,8.554,1,global_1000_2000,2,1050,-119264.000,2273.078,0.053713,12.107,,-1,207,151,17,3,sweep,2,up
8565,8.565,1,global_1000_2000,2,1050,-118286.000,3251.078,0.076823,12.107,,-1,218,151,17,3,sweep,2,up
8612,8.612,1,global_1000_2000,2,1050,-118322.000,3215.078,0.075972,12.107,,-1,265,151,17,3,sweep,2,up
8635,8.635,1,global_1000_2000,2,1050,-118768.000,2769.078,0.065433,12.107,,-1,288,151,17,3,sweep,2,up
8658,8.658,1,global_1000_2000,2,1050,-118858.000,2679.078,0.063307,12.107,,-1,311,151,17,3,sweep,2,up
8669,8.669,1,global_1000_2000,2,1050,-118235.000,3302.078,0.078028,12.107,,-1,322,151,17,3,sweep,2,up
8692,8.692,1,global_1000_2000,2,1050,-117855.000,3682.078,0.087008,12.107,,-1,345,151,17,3,sweep,2,up
8715,8.715,1,global_1000_2000,2,1050,-118067.000,3470.078,0.081998,12.107,,-1,368,151,17,3,sweep,2,up
8738,8.738,1,global_1000_2000,2,1050,-117936.000,3601.078,0.085094,12.107,,-1,391,151,17,3,sweep,2,up
8750,8.750,1,global_1000_2000,2,1050,-118798.000,2739.078,0.064724,12.107,,-1,403,151,17,3,sweep,2,up
8773,8.773,1,global_1000_2000,2,1050,-118643.000,2894.078,0.068387,12.107,,-1,426,151,17,3,sweep,2,up
8796,8.796,1,global_1000_2000,2,1050,-118292.000,3245.078,0.076681,12.107,,-1,449,151,17,3,sweep,2,up
8819,8.819,1,global_1000_2000,2,1050,-118170.000,3367.078,0.079564,12.107,,-1,472,151,17,3,sweep,2,up
8832,8.832,1,global_1000_2000,2,1050,-119260.000,2277.078,0.053807,12.107,,-1,484,151,17,3,sweep,2,up
8856,8.856,1,global_1000_2000,2,1050,-119076.000,2461.078,0.058155,12.107,,-1,508,155,17,3,sweep,2,up
8879,8.879,1,global_1000_2000,2,1050,-119074.000,2463.078,0.058203,12.17,,-1,12,160,18,3,sweep,2,up
8900,8.900,1,global_1000_2000,2,1050,-118820.000,2717.078,0.064205,12.17,,-1,33,162,18,3,sweep,2,up
8911,8.911,1,global_1000_2000,2,1050,-118179.000,3358.078,0.079351,12.17,,-1,44,162,18,3,sweep,2,up
8934,8.934,1,global_1000_2000,2,1050,-118687.000,2850.078,0.067347,12.17,,-1,67,162,18,3,sweep,2,up
8957,8.957,1,global_1000_2000,2,1050,-118853.000,2684.078,0.063425,12.17,,-1,90,162,18,3,sweep,2,up
8969,8.969,1,global_1000_2000,2,1050,-118001.000,3536.078,0.083558,12.17,,-1,102,162,18,3,sweep,2,up
8992,8.992,1,global_1000_2000,2,1050,-117808.000,3729.078,0.088118,12.17,,-1,125,162,18,3,sweep,2,up
9015,9.015,1,global_1000_2000,2,1050,-117893.000,3644.078,0.086110,12.17,,-1,148,162,18,3,sweep,2,up
9039,9.039,1,global_1000_2000,2,1050,-117863.000,3674.078,0.086819,12.17,,-1,171,162,18,3,sweep,2,up
9050,9.050,1,global_1000_2000,2,1050,-118576.000,2961.078,0.069970,12.17,,-1,183,163,18,3,sweep,2,up
9073,9.073,1,global_1000_2000,2,1050,-118452.000,3085.078,0.072900,12.17,,-1,206,163,18,3,sweep,2,up
9096,9.096,1,global_1000_2000,2,1050,-118131.000,3406.078,0.080486,12.17,,-1,229,163,18,3,sweep,2,up
9119,9.119,1,global_1000_2000,2,1050,-118019.000,3518.078,0.083132,12.17,,-1,252,163,18,3,sweep,2,up
9130,9.130,1,global_1000_2000,2,1050,-119028.000,2509.078,0.059290,12.17,,-1,263,163,18,3,sweep,2,up
9153,9.153,1,global_1000_2000,2,1050,-119165.000,2372.078,0.056052,12.17,,-1,286,163,18,3,sweep,2,up
9176,9.176,1,global_1000_2000,2,1050,-118905.000,2632.078,0.062196,12.17,,-1,309,163,18,3,sweep,2,up
9188,9.188,1,global_1000_2000,2,1050,-117969.000,3568.078,0.084314,12.17,,-1,321,163,18,3,sweep,2,up
9211,9.211,1,global_1000_2000,2,1050,-118184.000,3353.078,0.079233,12.17,,-1,344,163,18,3,sweep,2,up
9234,9.234,1,global_1000_2000,2,1050,-118317.000,3220.078,0.076091,12.17,,-1,367,163,18,3,sweep,2,up
9257,9.257,1,global_1000_2000,2,1050,-118645.000,2892.078,0.068340,12.17,,-1,390,163,18,3,sweep,2,up
9268,9.268,1,global_1000_2000,2,1050,-117979.000,3558.078,0.084077,12.17,,-1,401,163,18,3,sweep,2,up
9292,9.292,1,global_1000_2000,2,1050,-117801.000,3736.078,0.088284,12.17,,-1,425,163,18,3,sweep,2,up
9315,9.315,1,global_1000_2000,2,1050,-117972.000,3565.078,0.084243,12.17,,-1,448,163,18,3,sweep,2,up
9338,9.338,1,global_1000_2000,2,1050,-117794.000,3743.078,0.088449,12.17,,-1,471,163,18,3,sweep,2,up
9350,9.350,1,global_1000_2000,2,1050,-118807.000,2730.078,0.064512,12.107,,-1,3,165,19,3,sweep,2,up
9373,9.373,1,global_1000_2000,2,1050,-118524.000,3013.078,0.071199,12.107,,-1,26,169,19,3,sweep,2,up
9395,9.395,1,global_1000_2000,2,1050,-118028.000,3509.078,0.082920,12.107,,-1,48,169,19,3,sweep,2,up
